sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
4,1467824600,Mon Apr 06 22:23:21 PDT 2009,NO_QUERY,Yosid,#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2,#Devunity Wallpaper  Check this out !   -->    ,devunity wallpaper check -->,devunity wallpaper check -- >,devunity wallpaper check,,,devunity wallpaper check,5.0
4,1467824606,Mon Apr 06 22:23:22 PDT 2009,NO_QUERY,SeanDB1,"Morning Tweetland, a long day ahead! Hope everyone has a great day  ","Morning Tweetland, a long day ahead! Hope everyone has a great day  ",morning tweetland long day ahead hope everyone great day,morning tweetland long day ahead hope everyone great day,morning tweetland day day,long great,hope,morning tweetland day day long great hope,9.0
4,1467824647,Mon Apr 06 22:23:22 PDT 2009,NO_QUERY,BOSSAJUSTii,   uploading pictures on friendster ,   uploading pictures on friendster ,uploading pictures friendster,upload picture friendster,picture friendster,,upload,picture friendster upload,3.0
4,1467824699,Mon Apr 06 22:23:23 PDT 2009,NO_QUERY,laurakim123,@ash_CT Aw dont you love that  I love for those days! Thanks about the pic ;-p,@ash CT Aw dont you love that  I love for those days! Thanks about the pic ;-p,ash ct aw dont love love days thanks pic ;- p,ash ct aw do not love love day thank pic ; - p,ct love day thank pic p,,ash love,ct love day thank pic p ash love,13.0
4,1467824794,Mon Apr 06 22:23:25 PDT 2009,NO_QUERY,tylerjamesberry,noodlebox with amanda tonight ,noodlebox with amanda tonight ,noodlebox amanda tonight,noodlebox amanda tonight,noodlebox amanda tonight,,,noodlebox amanda tonight,3.0
4,1467824828,Mon Apr 06 22:23:25 PDT 2009,NO_QUERY,suitelifeofkell,"@una_avion2010 Sorrry, I'm doing like 29823782 different things. Kevin Jonas' Girlfriend ","@una avion Sorrry, I'm doing like  different things. Kevin Jonas' Girlfriend ",una avion sorrry ' like different things . kevin jonas ' girlfriend,una avion sorrry ' like different thing . kevin jonas ' girlfriend,una avion sorrry thing kevin jonas girlfriend,different,,una avion sorrry thing kevin jonas girlfriend different,12.0
4,1467824840,Mon Apr 06 22:23:25 PDT 2009,NO_QUERY,msclace,@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol,@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol,fuzeb serious singing like . whoa hehe lsd maybe ? j / k lolol,fuzeb serious singing like . whoa hehe lsd maybe ? j / k lolol,singing j k lolol,serious,fuzeb lsd,singing j k lolol serious fuzeb lsd,14.0
4,1467824856,Mon Apr 06 22:23:26 PDT 2009,NO_QUERY,KrystalHolmgren,loving life... and loving you ,loving life... and loving you ,loving life . loving,love life . love,life,,love love,life love love,4.0
4,1467824877,Mon Apr 06 22:23:26 PDT 2009,NO_QUERY,danlopez2012,@ApothecaryJeri  I love Sicilians best damn pizza on the planet [says I] ,@ApothecaryJeri  I love Sicilians best damn pizza on the planet [says I] ,apothecaryjeri love sicilians best damn pizza planet says ],apothecaryjeri love sicilians best damn pizza planet say ],apothecaryjeri love sicilians damn pizza planet,,say,apothecaryjeri love sicilians damn pizza planet say,9.0
4,1467824911,Mon Apr 06 22:23:27 PDT 2009,NO_QUERY,celiacbabe,loves chocolate milk  and that is GF YEAH..,loves chocolate milk  and that is GF YEAH..,loves chocolate milk gf yeah,love chocolate milk gf yeah,chocolate milk gf,,love,chocolate milk gf love,5.0
4,1467824998,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,big_ol_d,Going to Sutter Creek tomorrow to tour an old Mine ,Going to Sutter Creek tomorrow to tour an old Mine ,going sutter creek tomorrow tour old mine,go sutter creek tomorrow tour old mine,sutter creek tomorrow tour mine,old,go,sutter creek tomorrow tour mine old go,7.0
4,1467825008,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,Dixwifey,"@bodycoach I'll look into that cho, I personally like strawberry but I'm going to become coach soon ","@bodycoach I'll look into that cho, I personally like strawberry but I'm going to become coach soon ","bodycoach ill look cho , personally like strawberry ' going become coach soon","bodycoach ill look cho , personally like strawberry ' go become coach soon",look strawberry coach,ill cho,go become,look strawberry coach ill cho go become,13.0
4,1467825038,Mon Apr 06 22:23:29 PDT 2009,NO_QUERY,sammichfelge,"@little__fish guess where i live. the other side of the earth  east mesa, losiento","@little fish guess where i live. the other side of the earth  east mesa, losiento","little fish guess live side earth east mesa , losiento","little fish guess live side earth east mesa , losiento",fish side earth east mesa losiento,little live,guess,fish side earth east mesa losiento little live guess,10.0
4,1467825086,Mon Apr 06 22:23:30 PDT 2009,NO_QUERY,FunkySilla,@paula_paige3489 so apart from the sore... how was the tryouts? ,@paula paige so apart from the sore... how was the tryouts? ,paula paige apart sore .. tryouts ?,paula paige apart sore .. tryout ?,paula paige tryout,sore,,paula paige tryout sore,7.0
4,1467825095,Mon Apr 06 22:23:30 PDT 2009,NO_QUERY,nicole_land,failed physics TEST... what a homo. keeen for the holidays (2 days to go) ,failed physics TEST... what a homo. keeen for the holidays ( days to go) ,failed physics test . homo . keeen holidays ( days go ),fail physics test . homo . keeen holidays ( day go ),physics test homo keeen holidays day,,fail go,physics test homo keeen holidays day fail go,12.0
4,1467825142,Mon Apr 06 22:23:31 PDT 2009,NO_QUERY,softwebchicago,"Just observed the update look of #Alexa website, http://tinyurl.com/c48gzf , looks great, seems Alexa is improving ","Just observed the update look of #Alexa website,  , looks great, seems Alexa is improving ","observed update look alexa website , looks great , seems alexa improving","observed update look alexa website , look great , seem alexa improve",update look website,observed alexa great alexa,look seem improve,update look website observed alexa great alexa look seem improve,12.0
4,1467825143,Mon Apr 06 22:23:31 PDT 2009,NO_QUERY,bonk_onthehead,@leiabox so what can you tell us about it? I'm totally geeking out right now ,@leiabox so what can you tell us about it? I'm totally geeking out right now ,leiabox tell us ' totally geeking right,leiabox tell -PRON- ' totally geeke right,leiabox,,tell geeke,leiabox tell geeke,7.0
4,1467825218,Mon Apr 06 22:23:34 PDT 2009,NO_QUERY,Maeny,"@theragingocean BonJour Spacecowboy,I wish I was either of it .I work with Kids, can go out whenever I want and go wherever I want to ","@theragingocean BonJour Spacecowboy,I wish I was either of it .I work with Kids, can go out whenever I want and go wherever I want to ","theragingocean bonjour spacecowboyi wish either . work kids , go whenever want go wherever want","theragingocean bonjour spacecowboyi wish either . work kid , go whenever want go wherever want",theragingocean bonjour spacecowboyi wish work kid,,go want go want,theragingocean bonjour spacecowboyi wish work kid go want go want,15.0
4,1467825283,Mon Apr 06 22:23:35 PDT 2009,NO_QUERY,timTech,@Rebecca1158 goodnight. ,@Rebecca goodnight. ,rebecca goodnight,rebecca goodnight,rebecca goodnight,,,rebecca goodnight,2.0
4,1467825315,Mon Apr 06 22:23:33 PDT 2009,NO_QUERY,AlwaysMiley,My brother is sick too lol. Quite weird ,My brother is sick too lol. Quite weird ,brother sick lol quite weird,brother sick lol quite weird,brother sick,weird,lol,brother sick weird lol,5.0
4,1467825354,Mon Apr 06 22:23:34 PDT 2009,NO_QUERY,LadyErlynne,@drdrew *gives a hug and a cookie* Hope you feel better! ,@drdrew *gives a hug and a cookie* Hope you feel better! ,drdrew gives hug cookie * hope feel better !,drdrew give hug cookie * hope feel better !,drdrew hug cookie,,give hope feel,drdrew hug cookie give hope feel,9.0
4,1467825390,Mon Apr 06 22:23:34 PDT 2009,NO_QUERY,blockhead78Dawn,@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs)),@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs)),jonathanrknight hey jon ' real hope take care ... ' want get rundown . (( hugs )),jonathanrknight hey jon ' real hope take care ... ' want get rundown . ( ( hugs ) ),jon hope care hugs,real rundown,jonathanrknight take want,jon hope care hugs real rundown jonathanrknight take want,19.0
4,1467825431,Mon Apr 06 22:23:35 PDT 2009,NO_QUERY,mizzamanda,"Just wrote on a toilet wall... but only to correct poor spelling. And in highlighter, so it will wash off. HARDCORE ","Just wrote on a toilet wall... but only to correct poor spelling. And in highlighter, so it will wash off. HARDCORE ","wrote toilet wall . correct poor spelling . highlighter , wash . hardcore","write toilet wall . correct poor spelling . highlighter , wash . hardcore",toilet wall spelling highlighter wash hardcore,correct poor,write,toilet wall spelling highlighter wash hardcore correct poor write,13.0
4,1467825434,Mon Apr 06 22:23:35 PDT 2009,NO_QUERY,atsung,had a good tech meeting at clubZone - dinner was sushi ,had a good tech meeting at clubZone - dinner was sushi ,good tech meeting clubzone dinner sushi,good tech meeting clubzone dinner sushi,good tech meeting clubzone dinner sushi,,,good tech meeting clubzone dinner sushi,6.0
4,1467825491,Mon Apr 06 22:23:36 PDT 2009,NO_QUERY,Scyranth,@mattgalloway Thanks for the hook up with @CarlyRush and suggesting me again bro! you rock! ,@mattgalloway Thanks for the hook up with @CarlyRush and suggesting me again bro! you rock! ,mattgalloway thanks hook carlyrush suggesting bro ! rock !,mattgalloway thank hook carlyrush suggest bro ! rock !,mattgalloway thank bro rock,carlyrush,hook suggest,mattgalloway thank bro rock carlyrush hook suggest,9.0
4,1467825506,Mon Apr 06 22:23:36 PDT 2009,NO_QUERY,skinnylatte,@jeffswarens depends on which version they thought you  the one I know doesn't go like that ;),@jeffswarens depends on which version they thought you  the one I know doesn't go like that ;),jeffswarens depends version thought one know doesnt go like ;),jeffswarens depend version think one know do not go like ;),jeffswarens version ;),,depend think know go,jeffswarens version ;) depend think know go,11.0
4,1467825532,Mon Apr 06 22:23:37 PDT 2009,NO_QUERY,bifflawson,@Speak2Ashley hand is still pretty weak i cant like punch anyone out yet or turn knobs but it doesnt hurt much ,@SpeakAshley hand is still pretty weak i cant like punch anyone out yet or turn knobs but it doesnt hurt much ,speakashley hand still pretty weak cant like punch anyone yet turn knobs doesnt hurt much,speakashley hand still pretty weak can not like punch anyone yet turn knob do not hurt much,speakashley hand knob,weak,can punch turn hurt,speakashley hand knob weak can punch turn hurt,17.0
4,1467825536,Mon Apr 06 22:23:37 PDT 2009,NO_QUERY,konelli,@Honey3223 Lurkers now that was interesting ,@Honey Lurkers now that was interesting ,honey lurkers interesting,honey lurker interesting,honey lurker,interesting,,honey lurker interesting,3.0
4,1467825590,Mon Apr 06 22:23:39 PDT 2009,NO_QUERY,anantha_chirps,@saravananp mine is B North. Still need to decide 'aaru hithavaru ninage ee moovaroLage' to vote ,@saravananp mine is B North. Still need to decide 'aaru hithavaru ninage ee moovaroLage' to vote ,saravananp mine b north still need decide ' aaru hithavaru ninage ee moovarolage ' vote,saravananp mine b north still nee decide ' aaru hithavaru ninage ee moovarolage ' vote,saravananp mine b north aaru hithavaru ninage moovarolage vote,,nee decide,saravananp mine b north aaru hithavaru ninage moovarolage vote nee decide,15.0
4,1467825593,Mon Apr 06 22:23:38 PDT 2009,NO_QUERY,_anahs,@trstfndbby um I bought my shit from the Koreans its OACH  highest quality out there baby  I paid an extra 3.50 2 get a real tag sewed in,@trstfndbby um I bought my shit from the Koreans its OACH  highest quality out there baby  I paid an extra .  get a real tag sewed in,trstfndbby um bought shit koreans oach highest quality baby paid extra get real tag sewed,trstfndbby um buy shit koreans oach high quality baby pay extra get real tag sew,trstfndbby shit koreans quality baby tag,high extra real,buy oach pay get sew,trstfndbby shit koreans quality baby tag high extra real buy oach pay get sew,15.0
4,1467825594,Mon Apr 06 22:23:38 PDT 2009,NO_QUERY,emmasaur28,eating ice-cream with chocolate topping ,eating ice-cream with chocolate topping ,eating icecream chocolate topping,eat icecream chocolate topping,icecream chocolate topping,,eat,icecream chocolate topping eat,4.0
4,1467825631,Mon Apr 06 22:23:38 PDT 2009,NO_QUERY,Rezdamc,@iamdiddy your telling me.. just finished doing 200 crunches!  step it up Diddy ! LETS GO!,@iamdiddy your telling me.. just finished doing  crunches!  step it up Diddy ! LETS GO!,iamdiddy telling . finished crunches ! step diddy ! lets go !,iamdiddy tell . finished crunch ! step diddy ! let go !,iamdiddy crunch diddy let,finished,tell step go,iamdiddy crunch diddy let finished tell step go,12.0
4,1467825641,Mon Apr 06 22:23:41 PDT 2009,NO_QUERY,laurengonewildx,@its_yvonne daaang i didn't know it was possible to talk that long! what'd you guys talk about ,@its yvonne daaang i didn't know it was possible to talk that long! what'd you guys talk about ,yvonne daaang didnt know possible talk long ! ' guys talk,yvonne daaang do not know possible talk long ! ' guy talk,yvonne daaang talk guy,possible,know talk,yvonne daaang talk guy possible know talk,12.0
4,1467825712,Mon Apr 06 22:23:42 PDT 2009,NO_QUERY,Andrael,@LaurUy West.  Mostly San Jose and San Francisco.,@LaurUy West.  Mostly San Jose and San Francisco.,lauruy west mostly san jose san francisco .,lauruy west mostly san jose san francisco .,lauruy west san jose san francisco,,,lauruy west san jose san francisco,8.0
4,1467825726,Mon Apr 06 22:23:40 PDT 2009,NO_QUERY,Eric_John,"Nikki is off working her ass off on a bike, trying to recover from her knee injury.  (Good for her. ","Nikki is off working her ass off on a bike, trying to recover from her knee injury.  (Good for her. ",nikki working ass bike trying recover knee injury ( good .,nikki work ass bike try recover knee injury ( good .,nikki ass bike recover knee injury,good,work try,nikki ass bike recover knee injury good work try,11.0
4,1467825771,Mon Apr 06 22:23:41 PDT 2009,NO_QUERY,necrotelicom,@marymayblood I would love to come help unpack   Let me know where I need to be Sat afternoon!,@marymayblood I would love to come help unpack   Let me know where I need to be Sat afternoon!,marymayblood would love come help unpack let know need sat afternoon,marymayblood would love come help unpack let know need sit afternoon,marymayblood unpack let afternoon,,would love come help know need sit,marymayblood unpack let afternoon would love come help know need sit,11.0
4,1467825781,Mon Apr 06 22:23:41 PDT 2009,NO_QUERY,heather_lovesyo,shenagians!  my team is awesome&lt;3,shenagians!  my team is awesome<,shenagians team awesome,shenagian team awesome,shenagian team,awesome,,shenagian team awesome,3.0
4,1467825811,Mon Apr 06 22:23:42 PDT 2009,NO_QUERY,JX_George,listening to some music and just chilling....I'll probably regret not getting work done...but till then i'm just gonna kick back ,listening to some music and just chilling....I'll probably regret not getting work done...but till then i'm just gonna kick back ,listening music chilling .. ' probably regret getting work done ... till ' gonna kick back,listen music chilling .. ' probably regret get work do ... till ' go to kick back,music chilling work,,listen regret get do go kick,music chilling work listen regret get do go kick,17.0
4,1467825832,Mon Apr 06 22:23:42 PDT 2009,NO_QUERY,kristycasey,I am doing a study of Think &amp; Grow Rich - Wow - it's amazing how timeless the law of attraction is! So now we're on our 6 step program! ,I am doing a study of Think & Grow Rich - Wow - it's amazing how timeless the law of attraction is! So now we're on our  step program! ,study think grow rich wow - ' amazing timeless law attraction ! ' step program !,study think grow rich wow - ' amazing timeless law attraction ! ' step program !,study wow timeless law attraction step program,rich amazing,think grow,study wow timeless law attraction step program rich amazing think grow,16.0
4,1467825928,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,LdyDisney,@BittenbyBooks Oh good!  I'm glad you're feeling better!   I've been really good!  It'll be a crazy week though... In a good way! ,@BittenbyBooks Oh good!  I'm glad you're feeling better!   I've been really good!  It'll be a crazy week though... In a good way! ,bittenbybooks oh good ' glad ' feeling better ! ' really good ! ' crazy week though ... good way !,bittenbybook oh good ' glad ' feel better ! ' really good ! ' crazy week though ... good way !,bittenbybook week way,good glad good crazy good,feel,bittenbybook week way good glad good crazy good feel,21.0
4,1467826078,Mon Apr 06 22:23:46 PDT 2009,NO_QUERY,abbynoodle123,21 Days till chris comes home and 67 days till summer , Days till chris comes home and  days till summer ,days till chris comes home days till summer,day till chris come home day till summer,day chris home day summer,,come,day chris home day summer come,8.0
4,1467841066,Mon Apr 06 22:27:44 PDT 2009,NO_QUERY,Cynnergies,"@davidgideon Yeah, those were the days  - no, it's now around 1.47ish...","@davidgideon Yeah, those were the days  - no, it's now around .ish...","davidgideon yeah days - , ' around . ish ...","davidgideon yeah day - , ' around . ish ...",davidgideon day ish,,,davidgideon day ish,10.0
4,1467841077,Mon Apr 06 22:27:42 PDT 2009,NO_QUERY,Ariana6702,@therealjspace am I the first one to tell you you tweet the most while drinking! LOL. ,@therealjspace am I the first one to tell you you tweet the most while drinking! LOL. ,therealjspace first one tell tweet drinking lol .,therealjspace first one tell tweet drinking lol .,therealjspace tweet drinking lol,first,tell,therealjspace tweet drinking lol first tell,8.0
4,1467841096,Mon Apr 06 22:27:43 PDT 2009,NO_QUERY,HayyItsRay,@its_anne Kay thanks. ,@its anne Kay thanks. ,anne kay thanks,anne kay thank,anne kay thank,,,anne kay thank,3.0
4,1467841114,Mon Apr 06 22:27:43 PDT 2009,NO_QUERY,kathrynsuzanne,Goodnight ,Goodnight ,goodnight,goodnight,goodnight,,,goodnight,1.0
4,1467841135,Mon Apr 06 22:27:43 PDT 2009,NO_QUERY,jocelleuntalan,I am determined to get back into baseball -- it's been 5 years since I've really watched the sport. Anyone interested in going to a game? ,I am determined to get back into baseball -- it's been  years since I've really watched the sport. Anyone interested in going to a game? ,determined get back baseball ' years since ' really watched sport . anyone interested going game ?,determined get back baseball ' year since ' really watch sport . anyone interested go game ?,baseball year sport game,determined interested,get watch go,baseball year sport game determined interested get watch go,17.0
4,1467841175,Mon Apr 06 22:27:44 PDT 2009,NO_QUERY,Killandra,"@beycah Good for you Becca, have a good sleep. ","@beycah Good for you Becca, have a good sleep. ",beycah good becca good sleep .,beycah good becca good sleep .,beycah becca sleep,good good,,beycah becca sleep good good,6.0
4,1467841205,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,youngscraphics,@MissNappyBoy and ur home is where? ohhh i nkow lexington ky rite next to me ,@MissNappyBoy and ur home is where? ohhh i nkow lexington ky rite next to me ,missnappyboy ur home ohhh nkow lexington ky rite next,missnappyboy ur home ohhh nkow lexington ky rite next,missnappyboy ur home ohhh nkow lexington ky rite,,,missnappyboy ur home ohhh nkow lexington ky rite,9.0
4,1467841257,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,Idolfanaddict,Just seen the preview for the movie &quot;Obsessed&quot; w/ Beyonce. Wow one crazy broad in that movie &amp; Beyonce seems to go nuts in it too! ,Just seen the preview for the movie &quot;Obsessed&quot; w/ Beyonce. Wow one crazy broad in that movie & Beyonce seems to go nuts in it too! ,seen preview movie quotobsessed & quot ; w / beyonce . wow one crazy broad movie & beyonce seems go nuts !,see preview movie quotobsesse & quot ; w / beyonce . wow one crazy broad movie & beyonce seem go nuts !,preview movie quot w beyonce movie beyonce,crazy broad nuts,see quotobsesse seem go,preview movie quot w beyonce movie beyonce crazy broad nuts see quotobsesse seem go,22.0
4,1467841289,Mon Apr 06 22:27:46 PDT 2009,NO_QUERY,KatieJoCrall,Easy Rider till I fall asleep ,Easy Rider till I fall asleep ,easy rider till fall asleep,easy rider till fall asleep,rider,easy asleep,fall,rider easy asleep fall,5.0
4,1467841313,Mon Apr 06 22:27:46 PDT 2009,NO_QUERY,nicodonnell,"@miketomalaris I'm very, very, very excited about the live broadcast of Paris-Roubaix. ","@miketomalaris I'm very, very, very excited about the live broadcast of Paris-Roubaix. ","miketomalaris im , , excited live broadcast paris - roubaix .","miketomalaris -PRON- be , , excite live broadcast paris - roubaix .",miketomalaris broadcast paris roubaix,live,be excite,miketomalaris broadcast paris roubaix live be excite,12.0
4,1467841356,Mon Apr 06 22:27:47 PDT 2009,NO_QUERY,marie_censored,"just had a real good moment. i missssssssss him so much, ","just had a real good moment. i missssssssss him so much, ",real good moment missssssssss much,real good moment missssssssss much,moment missssssssss,real good much,,moment missssssssss real good much,5.0
4,1467841363,Mon Apr 06 22:27:48 PDT 2009,NO_QUERY,DreamGym,@belliestobabies I have two too. I just don't know how people survive winter without jungle gyms at home ,@belliestobabies I have two too. I just don't know how people survive winter without jungle gyms at home ,belliestobabies two ' know people survive winter without jungle gyms home,belliestobabies two ' know people survive winter without jungle gyms home,belliestobabies people winter jungle gyms,,know survive,belliestobabies people winter jungle gyms know survive,11.0
4,1467841382,Mon Apr 06 22:27:48 PDT 2009,NO_QUERY,Emertia,@jaredleto Just started to work. But it's the last one before holidayholiday!! ,@jaredleto Just started to work. But it's the last one before holidayholiday!! ,jaredleto started work ' last one holidayholiday !!,jaredleto start work ' last one holidayholiday ! !,jaredleto work holidayholiday,last,start,jaredleto work holidayholiday last start,9.0
4,1467841428,Mon Apr 06 22:27:48 PDT 2009,NO_QUERY,suzi98babe,Watchin Greek then off to Knighty Knight!! ,Watchin Greek then off to Knighty Knight!! ,watchin greek knighty knight,watchin greek knighty knight,watchin greek knighty knight,,,watchin greek knighty knight,4.0
4,1467841433,Mon Apr 06 22:27:48 PDT 2009,NO_QUERY,vetteypm,i am working on my media room design and i love love love my client profile ,i am working on my media room design and i love love love my client profile ,working media room design love love love client profile,work medium room design love love love client profile,medium room design love love client profile,,work love,medium room design love love client profile work love,9.0
4,1467841458,Mon Apr 06 22:27:49 PDT 2009,NO_QUERY,xoSharmariexo,@Greeks05 its pretty lame..hahaha but yay i get to stalk your sexy ass on here now ,@Greeks its pretty lame..hahaha but yay i get to stalk your sexy ass on here now ,greeks pretty lame . hahaha yay get stalk sexy ass,greeks pretty lame . hahaha yay get stalk sexy ass,greeks hahaha yay ass,lame stalk sexy,get,greeks hahaha yay ass lame stalk sexy get,10.0
4,1467841510,Mon Apr 06 22:27:50 PDT 2009,NO_QUERY,CiaraRenee,"@Lou911 Aww, thanks ","@Lou Aww, thanks ",lou aww thanks,lou aww thank,lou aww thank,,,lou aww thank,3.0
4,1467841560,Mon Apr 06 22:27:50 PDT 2009,NO_QUERY,MissEmm_Yum,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!,Another good day  nitey nite everyone! First day of school tomorrow!!! Ahh I'm kinda nervous yet excited...til tomorrow!,another good day nitey nite everyone first day school tomorrow !! ahh ' kinda nervous yet excited ... til tomorrow !,another good day nitey nite everyone first day school tomorrow ! ! ahh ' kinda nervous yet excited ... til tomorrow !,day nite day school tomorrow til tomorrow,good first nervous excited,,day nite day school tomorrow til tomorrow good first nervous excited,22.0
4,1467841571,Mon Apr 06 22:27:53 PDT 2009,NO_QUERY,leeleeredefined,thinking and planning ,thinking and planning ,thinking planning,think planning,planning,,think,planning think,2.0
4,1467841578,Mon Apr 06 22:27:51 PDT 2009,NO_QUERY,BarkerMedic,"Good enough.. time to go sleep off whatever I can, be happier tomorrow ? here's Hopin.. go check my Fb. for what is in store for me now. ","Good enough.. time to go sleep off whatever I can, be happier tomorrow ? here's Hopin.. go check my Fb. for what is in store for me now. ","good enough time go sleep whatever , happier tomorrow ? ' hopin .. go check fb . store .","good enough time go sleep whatever , happy tomorrow ? ' hopin .. go check fb . store .",time tomorrow fb . store,good enough happy,go sleep go check,time tomorrow fb . store good enough happy go sleep go check,19.0
4,1467841579,Mon Apr 06 22:27:51 PDT 2009,NO_QUERY,grantbeattie,"@missvic what do you mean, I do those things now and I'm OLD! ","@missvic what do you mean, I do those things now and I'm OLD! ",missvic mean things ' old !,missvic mean thing ' old !,missvic thing,old,mean,missvic thing old mean,6.0
4,1467841683,Mon Apr 06 22:27:53 PDT 2009,NO_QUERY,sof_grant,@jimmyeatworld been listening to that all morning  http://www.deezer.com/track/885843,@jimmyeatworld been listening to that all morning  ,jimmyeatworld listening morning,jimmyeatworld listen morning,jimmyeatworld morning,,listen,jimmyeatworld morning listen,3.0
4,1467841708,Mon Apr 06 22:27:53 PDT 2009,NO_QUERY,Amuseconsulting,@UrbanThai  and you have me to thank for that ,@UrbanThai  and you have me to thank for that ,urbanthai thank,urbanthai thank,urbanthai,,thank,urbanthai thank,2.0
4,1467841854,Mon Apr 06 22:27:56 PDT 2009,NO_QUERY,angelaleeds,"@PamFR Thanks Pam... glad you enjoyed it. Yes, life is short, it's *now*. No need to struggle... just make better choices every day. ","@PamFR Thanks Pam... glad you enjoyed it. Yes, life is short, it's *now*. No need to struggle... just make better choices every day. ","pamfr thanks pam .. glad enjoyed . yes , life short , ' * *. need struggle ... make better choices every day .","pamfr thank pam .. glad enjoy . yes , life short , ' * * . need struggle ... make well choice every day .",pamfr thank pam glad life struggle choice day,short well,enjoy need make,pamfr thank pam glad life struggle choice day short well enjoy need make,25.0
4,1467841923,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,AishaNH,"@JonathanRKnight hmm you have a lot to say tonight! That's great!  Of course, here I am up late reading it. haha","@JonathanRKnight hmm you have a lot to say tonight! That's great!  Of course, here I am up late reading it. haha","jonathanrknight hmm lot say tonight ' great ! course , late reading . haha","jonathanrknight hmm lot say tonight ' great ! course , late reading . haha",jonathanrknight lot tonight reading,great late,say,jonathanrknight lot tonight reading great late say,14.0
4,1467841943,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,dollars5,"@guykawasaki congrats on 100,000 followers. Wow almost 4 times of what I have ","@guykawasaki congrats on , followers. Wow almost  times of what I have ",guykawasaki congrats followers . wow almost times,guykawasaki congrat follower . wow almost time,guykawasaki congrat follower time,,,guykawasaki congrat follower time,7.0
4,1467841948,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,MissLaura317,@LarryCarroll ARE WE GOING TO BE GETTING ANY NM UPDATES THIS TIME AROUND? I'm not really screaming. Just wondering. Thanks! ,@LarryCarroll ARE WE GOING TO BE GETTING ANY NM UPDATES THIS TIME AROUND? I'm not really screaming. Just wondering. Thanks! ,larrycarroll going getting nm updates time around ' really screaming . wondering . thanks !,larrycarroll go get nm update time around ' really scream . wonder . thank !,larrycarroll nm time thank,,go get update scream wonder,larrycarroll nm time thank go get update scream wonder,15.0
4,1467841957,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,amyg0716,@suitelifeofkell that's freakin' cooool   i love twitter .haha,@suitelifeofkell that's freakin' cooool   i love twitter .haha,suitelifeofkell thats freakin ' cooool love twitter . haha,suitelifeofkell that s freakin ' cooool love twitter . haha,suitelifeofkell freakin cooool love twitter,,s,suitelifeofkell freakin cooool love twitter s,10.0
4,1467841967,Mon Apr 06 22:27:57 PDT 2009,NO_QUERY,agilepulse,@I3renda maybe. there's nothing wrong with being caring. but try not to care too much. ,@Irenda maybe. there's nothing wrong with being caring. but try not to care too much. ,irenda maybe ' nothing wrong caring . try care much .,irenda maybe ' nothing wrong caring . try care much .,caring,,irenda try care,caring irenda try care,11.0
4,1467841985,Mon Apr 06 22:27:58 PDT 2009,NO_QUERY,BrissaB,why does Brissa not even know she has a twitter? -Lauren ,why does Brissa not even know she has a twitter? -Lauren ,brissa even know twitter lauren,brissa even know twitter lauren,brissa twitter lauren,,know,brissa twitter lauren know,5.0
4,1467842071,Mon Apr 06 22:28:00 PDT 2009,NO_QUERY,kforman6,@jbrotherlove I thought it was a great love story ,@jbrotherlove I thought it was a great love story ,jbrotherlove thought great love story,jbrotherlove think great love story,jbrotherlove love story,great,think,jbrotherlove love story great think,5.0
4,1467842136,Mon Apr 06 22:28:01 PDT 2009,NO_QUERY,Jamie_Cheroske,"@enbaldarlingg No, that's just the mirror you're looking in. ","@enbaldarlingg No, that's just the mirror you're looking in. ",enbaldarlingg ' mirror ' looking .,enbaldarlingg ' mirror ' look .,enbaldarlingg mirror,,look,enbaldarlingg mirror look,6.0
4,1467842139,Mon Apr 06 22:28:01 PDT 2009,NO_QUERY,ldshockey,@amandahesser thanks!  i couldn't have done it without you  ,@amandahesser thanks!  i couldn't have done it without you  ,amandahesser thanks ' done without,amandahesser thank ' do without,amandahesser thank,,do,amandahesser thank do,5.0
