sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
0,2329081742,Thu Jun 25 10:19:44 PDT 2009,NO_QUERY,Jane_92,ugggggggggggghhhh hate pop crunch with their stupid comments!!!!!!!!!!!!! ,ugggggggggggghhhh hate pop crunch with their stupid comments!!!!!!!!!!!!! ,ugggggggggggghhhh hate pop crunch stupid comments !!!!!!!!!!!,ugggggggggggghhhh hate pop crunch stupid comment ! ! ! ! ! ! ! ! ! ! !,hate pop crunch comment,ugggggggggggghhhh stupid,,hate pop crunch comment ugggggggggggghhhh stupid,17.0
0,2329082092,Thu Jun 25 10:19:44 PDT 2009,NO_QUERY,nerdynotdirty,"I hate the excitement of pouring a bowl of honey bunches of oats, only to be disappointed by a lack of milk ","I hate the excitement of pouring a bowl of honey bunches of oats, only to be disappointed by a lack of milk ",hate excitement pouring bowl honey bunches oats disappointed lack milk,hate excitement pour bowl honey bunches oats disappoint lack milk,hate excitement bowl honey bunches oats lack milk,,pour disappoint,hate excitement bowl honey bunches oats lack milk pour disappoint,10.0
0,2329082348,Thu Jun 25 10:19:45 PDT 2009,NO_QUERY,CHLOEandBOO,Damn it I just blew out a tire   http://twitpic.com/8dw9c,Damn it I just blew out a tire   ,damn blew tire,damn blew tire,damn blew tire,,,damn blew tire,3.0
0,2329082389,Thu Jun 25 10:19:45 PDT 2009,NO_QUERY,TrendyBindi,Definitely under the weather today ,Definitely under the weather today ,definitely weather today,definitely weather today,today,,weather,today weather,3.0
0,2329082700,Thu Jun 25 10:19:47 PDT 2009,NO_QUERY,chompychomp,"Aw shit, Farrah Fawcett passed away. ","Aw shit, Farrah Fawcett passed away. ",aw shit farrah fawcett passed away,aw shit farrah fawcett pass away,shit farrah fawcett,,pass,shit farrah fawcett pass,6.0
0,2329082728,Thu Jun 25 10:19:47 PDT 2009,NO_QUERY,LozzieCousins,@SandyPaws That makes sense. The Waiting Game. , That makes sense. The Waiting Game. ,makes sense waiting game,make sense wait game,sense game,,make wait,sense game make wait,4.0
0,2329082745,Thu Jun 25 10:19:47 PDT 2009,NO_QUERY,CaitlinBlythe,No more summer dance team practices... Ever... In my life... Sad day ,No more summer dance team practices... Ever... In my life... Sad day ,summer dance team practices . ever ... life ... sad day,summer dance team practice . ever ... life ... sad day,summer dance team practice life day,sad,,summer dance team practice life day sad,11.0
0,2329083019,Thu Jun 25 10:19:48 PDT 2009,NO_QUERY,NathalieCaron,@Sheindie I'm good. Things are moving along. Came back from lunch with the sad news , I'm good. Things are moving along. Came back from lunch with the sad news ,im good things moving along . came back lunch sad news,-PRON- be good thing move along . come back lunch sad news,thing lunch news,good sad,be move come,thing lunch news good sad be move come,12.0
0,2329083104,Thu Jun 25 10:19:48 PDT 2009,NO_QUERY,taylor_bsstt,I am eating peanut butter bagel. It's pretty good. Poor Farrah Fawcett. ,I am eating peanut butter bagel. It's pretty good. Poor Farrah Fawcett. ,eating peanut butter bagel pretty good . poor farrah fawcett .,eat peanut butter bagel pretty good . poor farrah fawcett .,peanut butter bagel farrah fawcett,poor,eat,peanut butter bagel farrah fawcett poor eat,11.0
0,2329083296,Thu Jun 25 10:19:49 PDT 2009,NO_QUERY,Ivoryblossum,darn it! all that work to get my OS back in English and it doesn't even have the options I want. Think i need to install some software ,darn it! all that work to get my OS back in English and it doesn't even have the options I want. Think i need to install some software ,darn work get os back english doesnt even options want . think need install software,darn work get os back english do not even option want . think need install software,work os english option software,darn,get want think need install,work os english option software darn get want think need install,16.0
0,2329083398,Thu Jun 25 10:19:50 PDT 2009,NO_QUERY,4EverInABind,@hnrxmcrlover I'm getting it cut to my shoulders tomorrow , I'm getting it cut to my shoulders tomorrow ,im getting cut shoulders tomorrow,-PRON- be get cut shoulder tomorrow,cut shoulder tomorrow,,be get,cut shoulder tomorrow be get,6.0
0,2329083434,Thu Jun 25 10:19:50 PDT 2009,NO_QUERY,fefezoka,@tommcfly toooom answer me!  im crazy to hear the new songs! Come to brazil again.  Te Amo, toooom answer me!  im crazy to hear the new songs! Come to brazil again.  Te Amo,toooom answer im crazy hear new songs come brazil . te amo,toooom answer -PRON- be crazy hear new song come brazil . te amo,toooom answer song brazil te amo,crazy new,be hear come,toooom answer song brazil te amo crazy new be hear come,13.0
0,2329083531,Thu Jun 25 10:19:50 PDT 2009,NO_QUERY,zate,@SecBarbie I'd so do cybercommand but they be hatin on the non citizens , I'd so do cybercommand but they be hatin on the non citizens ,id cybercommand hatin non citizens,-PRON- would cybercommand hatin non citizen,cybercommand hatin non citizen,,would,cybercommand hatin non citizen would,6.0
0,2329083634,Thu Jun 25 10:19:51 PDT 2009,NO_QUERY,Coleton08,Hates when the lady doesn't clean the bed good and the person before you used tingle. Butt and back are SINGED ,Hates when the lady doesn't clean the bed good and the person before you used tingle. Butt and back are SINGED ,hates lady doesnt clean bed good person used tingle butt back singed,hates lady do not clean bed good person use tingle butt back singe,hates lady bed person tingle butt,good,clean use singe,hates lady bed person tingle butt good clean use singe,13.0
0,2329084134,Thu Jun 25 10:19:53 PDT 2009,NO_QUERY,moriani,Saddened by the death of Farrah Fawcett. ,Saddened by the death of Farrah Fawcett. ,saddened death farrah fawcett,sadden death farrah fawcett,death farrah fawcett,,sadden,death farrah fawcett sadden,4.0
0,2329084573,Thu Jun 25 10:19:55 PDT 2009,NO_QUERY,Nevidge20,@TickingTimeBomb See hes not verified but hes got these candid tweetpics so i don't know what to do....  Hows Steph? , See hes not verified but hes got these candid tweetpics so i don't know what to do....  Hows Steph? ,see hes verified hes got candid tweetpics dont know ... hows steph ?,see -PRON- s verify -PRON- s get candid tweetpic do not know ... how s steph ?,tweetpic s,candid steph,see verify s get know,tweetpic s candid steph see verify s get know,17.0
0,2329084722,Thu Jun 25 10:19:55 PDT 2009,NO_QUERY,GzMcFLY,@tommcfly oh yeah! tom! please a reply! please please please! say something! , oh yeah! tom! please a reply! please please please! say something! ,oh yeah tom please reply ! please please please ! say something !,oh yeah tom please reply ! please please please ! say something !,tom reply,,say,tom reply say,13.0
0,2329085241,Thu Jun 25 10:19:58 PDT 2009,NO_QUERY,PINKisCRAZY,Nobodys talking cuz there all taking quizez!!  .....lol,Nobodys talking cuz there all taking quizez!!  .....lol,nobodys talking cuz taking quizez ..... lol,nobodys talk cuz take quizez ..... lol,quizez lol,,nobodys talk take,quizez lol nobodys talk take,7.0
0,2329085294,Thu Jun 25 10:19:58 PDT 2009,NO_QUERY,craziex3,@xThislove SAME! but ive eaten too much todaii! ive been piggin out on junk food LOOL so imma hve to stop , SAME! but ive eaten too much todaii! ive been piggin out on junk food LOOL so imma hve to stop ,ive eaten much todaii ive piggin junk food lool imma hve stop,-PRON- have eat much todaii -PRON- have piggin junk food lool imma hve stop,todaii junk food lool imma hve,much piggin,have eat have stop,todaii junk food lool imma hve much piggin have eat have stop,14.0
0,2329085388,Thu Jun 25 10:19:58 PDT 2009,NO_QUERY,xNicoleAlinex,@Mm_Ka I don't know things are annoying me I don't want to work either , Ka I don't know things are annoying me I don't want to work either ,ka dont know things annoying dont want work either,ka do not know thing annoying do not want work either,ka thing work,annoying,know want,ka thing work annoying know want,11.0
0,2329085526,Thu Jun 25 10:19:59 PDT 2009,NO_QUERY,lisag25,"I want to go swimming, its too damn hot!! but my pool is filthy!! blahhhh ","I want to go swimming, its too damn hot!! but my pool is filthy!! blahhhh ",want go swimming damn hot ! pool filthy !! blahhhh,want go swim damn hot ! pool filthy ! ! blahhhh,pool,hot filthy,want go swim,pool hot filthy want go swim,11.0
0,2329086210,Thu Jun 25 10:20:02 PDT 2009,NO_QUERY,Breedom2Be,Rest in peace Farrah Fawcett ,Rest in peace Farrah Fawcett ,rest peace farrah fawcett,rest peace farrah fawcett,peace farrah fawcett,,rest,peace farrah fawcett rest,4.0
0,2329086211,Thu Jun 25 10:20:02 PDT 2009,NO_QUERY,krys_krush,Rest In Peace Farrah! ,Rest In Peace Farrah! ,rest peace farrah,rest peace farrah,peace farrah,,rest,peace farrah rest,3.0
0,2329086278,Thu Jun 25 10:20:02 PDT 2009,NO_QUERY,DJMarilyn,@nicokwanart Yeah , Yeah ,yeah,yeah,,,,,1.0
0,2329086443,Thu Jun 25 10:20:03 PDT 2009,NO_QUERY,IsalinaA,ninguem on  enṭo bye,ninguem on  enṭo bye,ninguem ento bye,ninguem ento bye,ninguem ento bye,,,ninguem ento bye,3.0
0,2329086478,Thu Jun 25 10:20:03 PDT 2009,NO_QUERY,_Elle_Bee,"on the one day i dont bring my umbrella, i get caught in the storm ","on the one day i dont bring my umbrella, i get caught in the storm ",one day dont bring umbrella get caught storm,one day do not bring umbrella get catch storm,day umbrella storm,,bring catch,day umbrella storm bring catch,9.0
0,2329086752,Thu Jun 25 10:20:04 PDT 2009,NO_QUERY,elysecorinna,"RIP Farrah Fawcett. She was such a bright shining star, and my personal hair icon. She will be missed ","RIP Farrah Fawcett. She was such a bright shining star, and my personal hair icon. She will be missed ",rip farrah fawcett bright shining star personal hair icon . missed,rip farrah fawcett bright shine star personal hair icon . miss,farrah fawcett star hair icon,bright personal,rip shine miss,farrah fawcett star hair icon bright personal rip shine miss,11.0
0,2329086839,Thu Jun 25 10:20:04 PDT 2009,NO_QUERY,LaLa1821,I have nothing to do for 4 hours ,I have nothing to do for  hours ,nothing hours,nothing hour,hour,,,hour,2.0
0,2329086996,Thu Jun 25 10:20:05 PDT 2009,NO_QUERY,imjustlikeme,Rest in peace Farrah ,Rest in peace Farrah ,rest peace farrah,rest peace farrah,peace farrah,,rest,peace farrah rest,3.0
0,2329087108,Thu Jun 25 10:20:05 PDT 2009,NO_QUERY,xandraaaa,Missing Jakarta already ,Missing Jakarta already ,missing jakarta already,miss jakarta already,jakarta,,miss,jakarta miss,3.0
0,2329087315,Thu Jun 25 10:20:06 PDT 2009,NO_QUERY,mephistolesnc,@Nakialjackson Aww...that's sad , Aww...that's sad ,aww . ' sad,aww . ' sad,aww,sad,,aww sad,4.0
0,2329087698,Thu Jun 25 10:20:07 PDT 2009,NO_QUERY,swgalibertarian,"Talking to a GAGOV candidate in about an hour. Time to figure out exactly what questions I want to ask him... SOOO many, not enough time! ","Talking to a GAGOV candidate in about an hour. Time to figure out exactly what questions I want to ask him... SOOO many, not enough time! ","talking gagov candidate hour time figure exactly questions want ask .. sooo many , enough time !","talk gagov candidate hour time figure exactly question want ask .. sooo many , enough time !",gagov candidate hour time figure question sooo time,many enough,talk want ask,gagov candidate hour time figure question sooo time many enough talk want ask,17.0
0,2329087737,Thu Jun 25 10:20:08 PDT 2009,NO_QUERY,kimmyc0le,Chinese food sounds good right about now! thats what i smell and i might give into temptation and get sum! but i have a lunch already ,Chinese food sounds good right about now! thats what i smell and i might give into temptation and get sum! but i have a lunch already ,chinese food sounds good right thats smell might give temptation get sum lunch already,chinese food sound good right that s smell may give temptation get sum lunch already,food smell temptation sum lunch,chinese good,sound s may give,food smell temptation sum lunch chinese good sound s may give,15.0
0,2329087741,Thu Jun 25 10:20:08 PDT 2009,NO_QUERY,DazzW,RIP Farrah. I'll always remember her as that one off the telly who I got mixed up with Goldie Hawn  ,RIP Farrah. I'll always remember her as that one off the telly who I got mixed up with Goldie Hawn  ,rip farrah ill always remember one telly got mixed goldie hawn,rip farrah ill always remember one telly get mix goldie hawn,farrah goldie hawn,,rip remember get mix,farrah goldie hawn rip remember get mix,11.0
0,2329087821,Thu Jun 25 10:20:08 PDT 2009,NO_QUERY,papergrace,Just heard about Farrah Fawcett.  That poor woman sure suffered at the end.  May she now truly...Rest In Peace. ,Just heard about Farrah Fawcett.  That poor woman sure suffered at the end.  May she now truly...Rest In Peace. ,heard farrah fawcett poor woman sure suffered end may truly ... rest peace .,hear farrah fawcett poor woman sure suffer end may truly ... rest peace .,farrah fawcett woman end peace,poor,hear suffer may rest,farrah fawcett woman end peace poor hear suffer may rest,14.0
0,2329088264,Thu Jun 25 10:20:09 PDT 2009,NO_QUERY,driveafastercar, -- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner), -- Farrah Fawcett Dies of Cancer at  - ABC News  (via ,farrah fawcett dies cancer - abc news ( via,farrah fawcett die cancer - abc news ( via,farrah fawcett cancer abc news,,die,farrah fawcett cancer abc news die,9.0
0,2329088829,Thu Jun 25 10:20:12 PDT 2009,NO_QUERY,IndiaLovesYou,"I haven't eaten yettt  Food, where are you?","I haven't eaten yettt  Food, where are you?",havent eaten yettt food ?,have not eat yettt food ?,food,,eat,food eat,6.0
0,2329088843,Thu Jun 25 10:20:12 PDT 2009,NO_QUERY,billyontheradio,@katrinabikini So so sad. She was an American Icon , So so sad. She was an American Icon ,sad american icon,sad american icon,icon,sad american,,icon sad american,3.0
0,2329088866,Thu Jun 25 10:20:12 PDT 2009,NO_QUERY,candacecarreno,working and its sooo hot out ,working and its sooo hot out ,working sooo hot,work sooo hot,sooo,hot,work,sooo hot work,3.0
0,2329089188,Thu Jun 25 10:20:13 PDT 2009,NO_QUERY,carrie335,I sad to hear about Farrah Fawcett ,I sad to hear about Farrah Fawcett ,sad hear farrah fawcett,sad hear farrah fawcett,sad farrah fawcett,,hear,sad farrah fawcett hear,4.0
0,2329089292,Thu Jun 25 10:20:14 PDT 2009,NO_QUERY,lockedinasmile,rest in peace farah fawcett.  &lt;3,rest in peace farah fawcett.  <,rest peace farah fawcett,rest peace farah fawcett,peace farah fawcett,,rest,peace farah fawcett rest,4.0
0,2329089318,Thu Jun 25 10:20:14 PDT 2009,NO_QUERY,gloriaperez37,@HOT957 who's  bill got paid at 8:15 a.m. this morning miss it....  please let me know... i listen at 12:15 p.m. but miss this morning..., who's  bill got paid at : a.m. this morning miss it....  please let me know... i listen at : p.m. but miss this morning...,whos bill got paid . . morning miss .... please let know ... listen : p . . miss morning ...,who s bill get pay . . morning miss .... please let know ... listen : p . . miss morning ...,bill morning miss p miss morning,,s get pay let know listen,bill morning miss p miss morning s get pay let know listen,22.0
0,2329089518,Thu Jun 25 10:20:14 PDT 2009,NO_QUERY,desrosiers,"@ricksltlsister no  this whole week couldn't possibly get any worse at the moment, my job fucked me over sideways."," no  this whole week couldn't possibly get any worse at the moment, my job fucked me over sideways.",whole week couldnt possibly get worse moment job fucked sideways .,whole week could not possibly get bad moment job fuck sideways .,week moment job,whole bad,could fuck,week moment job whole bad could fuck,12.0
0,2329089917,Thu Jun 25 10:20:16 PDT 2009,NO_QUERY,kimmileigh,misses both of her littles something awful ,misses both of her littles something awful ,misses littles something awful,misses little something awful,misses,awful,little,misses awful little,4.0
0,2329089935,Thu Jun 25 10:20:16 PDT 2009,NO_QUERY,ShanteAlesia,Dammmn! Travel man! I'm in the DMV. Birthday is tomorrow that's y I asked  ... Miami tho. Who you going with? @Jay_Watts,Dammmn! Travel man! I'm in the DMV. Birthday is tomorrow that's y I asked  ... Miami tho. Who you going with?  Watts,dammmn travel man ' dmv . birthday tomorrow ' asked ... miami tho . going ? watts,dammmn travel man ' dmv . birthday tomorrow ' ask ... miami tho . go ? watts,dammmn travel man dmv birthday tomorrow miami tho,,ask go,dammmn travel man dmv birthday tomorrow miami tho ask go,17.0
0,2329090116,Thu Jun 25 10:20:17 PDT 2009,NO_QUERY,GayPsychic,"@HitmanPR RIP Farrah, we will all miss u tears are flowing around the world at our loss of such a true Angel, your wings are now free "," RIP Farrah, we will all miss u tears are flowing around the world at our loss of such a true Angel, your wings are now free ",rip farrah miss u tears flowing around world loss true angel wings free,rip farrah miss u tear flow around world loss true angel wing free,farrah tear world loss angel wing,true free,rip miss flow,farrah tear world loss angel wing true free rip miss flow,13.0
0,2329090167,Thu Jun 25 10:20:17 PDT 2009,NO_QUERY,starzabove,What's the view out of your window right now?  Mine is my veggie garden.... hoping to work in it tonight - unless it storms   50% chance.,What's the view out of your window right now?  Mine is my veggie garden.... hoping to work in it tonight - unless it storms   % chance.,whats view window right mine veggie garden .... hoping work tonight - unless storms % chance .,what s view window right mine veggie garden .... hope work tonight - unless storm % chance .,window right mine veggie garden work tonight storm % chance,,s view hope,window right mine veggie garden work tonight storm % chance s view hope,18.0
0,2329090291,Thu Jun 25 10:20:17 PDT 2009,NO_QUERY,mgmyself,"When I was around 10, 12, all I wanted to be one out of two things: Miss Brazil or Charlie's Angel. ","When I was around , , all I wanted to be one out of two things: Miss Brazil or Charlie's Angel. ",around wanted one two things : miss brazil charlie ' angel .,around want one two thing : miss brazil charlie ' angel .,thing miss brazil charlie angel,,want,thing miss brazil charlie angel want,12.0
0,2329090449,Thu Jun 25 10:20:18 PDT 2009,NO_QUERY,steamexplosion,@karlaynzon @Mr_Wiggly i knowww ! i just love its smell. ,  Wiggly i knowww ! i just love its smell. ,wiggly knowww love smell,wiggly knowww love smell,knowww love smell,,,knowww love smell,4.0
0,2329090648,Thu Jun 25 10:20:19 PDT 2009,NO_QUERY,Fox_de_fantome,Missing my mommy already. . . ,Missing my mommy already. . . ,missing mommy already .,miss mommy already .,mommy,,miss,mommy miss,4.0
0,2329090700,Thu Jun 25 10:20:19 PDT 2009,NO_QUERY,jennsrich,@DonnieWahlberg You missed the fireworks over the detroit river last night! Wish I was coming to the show tonight!!! , You missed the fireworks over the detroit river last night! Wish I was coming to the show tonight!!! ,missed fireworks detroit river last night wish coming show tonight !!,missed fireworks detroit river last night wish come show tonight ! !,missed fireworks detroit river night wish show tonight,last,come,missed fireworks detroit river night wish show tonight last come,12.0
0,2329090904,Thu Jun 25 10:20:20 PDT 2009,NO_QUERY,michellemaried,@CHIPPEWA09 I wanna have a drink too. , I wanna have a drink too. ,wanna drink,wanna drink,wanna drink,,,wanna drink,2.0
0,2329090922,Thu Jun 25 10:20:20 PDT 2009,NO_QUERY,Bettnie,"Oh no, rest in peace Farah. ","Oh no, rest in peace Farah. ",oh rest peace farah,oh rest peace farah,peace farah,,rest,peace farah rest,4.0
0,2329091244,Thu Jun 25 10:20:21 PDT 2009,NO_QUERY,TirEoghain09,lovely day!lol! sunburn ,lovely day!lol! sunburn ,lovely daylol sunburn,lovely daylol sunburn,sunburn,lovely,daylol,sunburn lovely daylol,3.0
0,2329091372,Thu Jun 25 10:20:22 PDT 2009,NO_QUERY,Kristinrodrigue,@ISmackYourAss I know now I can't read ur storys , I know now I can't read ur storys ,know cant read ur storys,know can not read ur storys,ur storys,,know can read,ur storys know can read,6.0
0,2329091540,Thu Jun 25 10:20:23 PDT 2009,NO_QUERY,CHuygaerts,RIP Farrah Fawcett &amp; Ed McMahon... These things usually happen in 3's... ,RIP Farrah Fawcett & Ed McMahon... These things usually happen in 's... ,rip farrah fawcett ed mcmahon .. things usually happen ' ...,rip farrah fawcett ed mcmahon .. thing usually happen ' ...,farrah fawcett ed mcmahon thing,,rip happen,farrah fawcett ed mcmahon thing rip happen,11.0
0,2329091736,Thu Jun 25 10:20:23 PDT 2009,NO_QUERY,frankiehero,@karakarth I'm jk :p and the sjo stinks for gettin cancelled enjoy the hangover I never seen it yet , I'm jk :p and the sjo stinks for gettin cancelled enjoy the hangover I never seen it yet ,im jk p sjo stinks gettin cancelled enjoy hangover never seen yet,-PRON- be jk p sjo stinks gettin cancel enjoy hangover never see yet,jk p sjo stinks gettin enjoy hangover,,be cancel see,jk p sjo stinks gettin enjoy hangover be cancel see,13.0
0,2329091899,Thu Jun 25 10:20:24 PDT 2009,NO_QUERY,MotticeBabe,Gina is taking me to our meeting. Mom had to work ,Gina is taking me to our meeting. Mom had to work ,gina taking meeting mom work,gina take meeting mom work,gina meeting mom work,,take,gina meeting mom work take,5.0
0,2329091904,Thu Jun 25 10:20:24 PDT 2009,NO_QUERY,obsidianrivers,@sfspca nooooooo idea on that one  lol, nooooooo idea on that one  lol,nooooooo idea one lol,nooooooo idea one lol,nooooooo idea lol,,,nooooooo idea lol,4.0
0,2329092110,Thu Jun 25 10:20:25 PDT 2009,NO_QUERY,achawacha,So sad to hear Farrah Fawcett has passed on.  She fought so hard. ,So sad to hear Farrah Fawcett has passed on.  She fought so hard. ,sad hear farrah fawcett passed fought hard,sad hear farrah fawcett pass fight hard,sad farrah fawcett,,hear pass fight,sad farrah fawcett hear pass fight,7.0
0,2329092124,Thu Jun 25 10:20:25 PDT 2009,NO_QUERY,Portgreen,@Randyybenice How sad , How sad ,sad,sad,,sad,,sad,1.0
0,2329092263,Thu Jun 25 10:20:26 PDT 2009,NO_QUERY,shameless8,Sad news today with the passing of Farrah Fawcett. She fought a brave battle but sadly lost. May God Bless her and have her soul at peace ,Sad news today with the passing of Farrah Fawcett. She fought a brave battle but sadly lost. May God Bless her and have her soul at peace ,sad news today passing farrah fawcett fought brave battle sadly lost may god bless soul peace,sad news today pass farrah fawcett fight brave battle sadly lose may god bless soul peace,news today farrah fawcett battle god soul peace,sad brave,pass fight lose may bless,news today farrah fawcett battle god soul peace sad brave pass fight lose may bless,16.0
0,2329092529,Thu Jun 25 10:20:27 PDT 2009,NO_QUERY,Nicolaarthur,@LorraineStanick she only passed away about an hour ago so you're not too much out the loop! its tragic! , she only passed away about an hour ago so you're not too much out the loop! its tragic! ,passed away hour ago youre much loop tragic !,pass away hour ago -PRON- be much loop tragic !,hour loop,tragic,pass be,hour loop tragic pass be,10.0
0,2329092641,Thu Jun 25 10:20:27 PDT 2009,NO_QUERY,Thedreadpirate,Shit! I don't wanna go to work tomorrow  at least I get to have lunch with @loriett in an hour,Shit! I don't wanna go to work tomorrow  at least I get to have lunch with  in an hour,shit dont wanna go work tomorrow least get lunch hour,shit do not wanna go work tomorrow least get lunch hour,shit wanna work tomorrow lunch hour,least,go,shit wanna work tomorrow lunch hour least go,11.0
0,2329092763,Thu Jun 25 10:20:28 PDT 2009,NO_QUERY,Dancergirl28,and i call my self a fan. oh boy do i need to brush up.  Sorry Guys.,and i call my self a fan. oh boy do i need to brush up.  Sorry Guys.,call self fan oh boy need brush sorry guys .,call self fan oh boy need brush sorry guy .,self fan brush guy,sorry,call need,self fan brush guy sorry call need,10.0
0,2329092924,Thu Jun 25 10:20:28 PDT 2009,NO_QUERY,Daaniellle,Someone call me and come into dundrum pleaase ,Someone call me and come into dundrum pleaase ,someone call come dundrum pleaase,someone call come dundrum pleaase,dundrum pleaase,,call come,dundrum pleaase call come,5.0
0,2329093020,Thu Jun 25 10:20:29 PDT 2009,NO_QUERY,CoCoMaiPhillips,@Kevykevykelvin yea I live in the living room but it closes quite early so couldn't go there last night , yea I live in the living room but it closes quite early so couldn't go there last night ,yea live living room closes quite early couldnt go last night,yea live living room close quite early could not go last night,living room night,live last,close could go,living room night live last close could go,12.0
0,2329093122,Thu Jun 25 10:20:29 PDT 2009,NO_QUERY,grahamneedham,On my way to Depeche Mode gig. Tipping down with rain though here in Prague ,On my way to Depeche Mode gig. Tipping down with rain though here in Prague ,way depeche mode gig tipping rain though prague,way depeche mode gig tip rain though prague,way depeche mode rain prague,,gig tip,way depeche mode rain prague gig tip,8.0
0,2329093179,Thu Jun 25 10:20:29 PDT 2009,NO_QUERY,hxcfairy,Aw man  #RIPFarrahFawcett! You were the best Angel ever.  http://bit.ly/36UpED,Aw man  #RIPFarrahFawcett! You were the best Angel ever.  ,aw man ripfarrahfawcett best angel ever .,aw man ripfarrahfawcett good angel ever .,man ripfarrahfawcett angel,good,,man ripfarrahfawcett angel good,7.0
0,2329093379,Thu Jun 25 10:20:30 PDT 2009,NO_QUERY,taintain,@twixie09 ok.. sorry  I just figured that he got the game  in that he wanted that he could have fun and cast it. sorry if i made you upset, ok.. sorry  I just figured that he got the game  in that he wanted that he could have fun and cast it. sorry if i made you upset,ok sorry figured got game wanted could fun cast . sorry made upset,ok sorry figure get game want could fun cast . sorry make upset,sorry game cast,upset,figure get want could fun make,sorry game cast upset figure get want could fun make,13.0
0,2329093494,Thu Jun 25 10:20:31 PDT 2009,NO_QUERY,tomeduarte,Passed #lbda with 14. Bah ,Passed #lbda with . Bah ,passed lbda bah,pass lbda bah,lbda bah,,pass,lbda bah pass,3.0
0,2329111673,Thu Jun 25 10:21:48 PDT 2009,NO_QUERY,StephanieLerold,Wishin Friday was here! my day off then i work saturday-friday ,Wishin Friday was here! my day off then i work saturday-friday ,wishin friday day work saturdayfriday,wishin friday day work saturdayfriday,wishin friday day work saturdayfriday,,,wishin friday day work saturdayfriday,5.0
0,2329111996,Thu Jun 25 10:21:49 PDT 2009,NO_QUERY,SetSailRecords,@summaraiin i miss the sun , i miss the sun ,miss sun,miss sun,miss sun,,,miss sun,2.0
0,2329112363,Thu Jun 25 10:21:51 PDT 2009,NO_QUERY,crazysteph12,I noticed we r not eating as much as i wanted to ,I noticed we r not eating as much as i wanted to ,noticed r eating much wanted,notice r eat much want,r,much,notice eat want,r much notice eat want,5.0
0,2329112503,Thu Jun 25 10:21:51 PDT 2009,NO_QUERY,DUSTxDEVIL,I had such a bad dream last night. Woke up panicking. Someone hold me ,I had such a bad dream last night. Woke up panicking. Someone hold me ,bad dream last night woke panicking someone hold,bad dream last night wake panic someone hold,dream night,bad last,wake panic hold,dream night bad last wake panic hold,8.0
0,2329112651,Thu Jun 25 10:21:52 PDT 2009,NO_QUERY,angelofmusic309,Farrah RIP  we will miss u! &quot;Angel of Music,Farrah RIP  we will miss u! &quot;Angel of Music,farrah rip miss u quot ; angel music,farrah rip miss u quot ; angel music,farrah rip miss u quot angel music,,,farrah rip miss u quot angel music,8.0
0,2329112707,Thu Jun 25 10:21:52 PDT 2009,NO_QUERY,AshleyWeber_MC,just found out that farrah fawcett just died so sad ,just found out that farrah fawcett just died so sad ,found farrah fawcett died sad,find farrah fawcett die sad,farrah fawcett,sad,find die,farrah fawcett sad find die,5.0
0,2329112781,Thu Jun 25 10:21:53 PDT 2009,NO_QUERY,beaufou,@indeedio whats wrong? , whats wrong? ,whats wrong,what s wrong,,wrong,s,wrong s,3.0
0,2329112919,Thu Jun 25 10:21:53 PDT 2009,NO_QUERY,TJSlipperman,Apparently Farrah Fawcett has just passed away...RIP Farrah  Quite a morbid time what with all these recent untimely celeb deaths... ,Apparently Farrah Fawcett has just passed away...RIP Farrah  Quite a morbid time what with all these recent untimely celeb deaths... ,apparently farrah fawcett passed away . rip farrah quite morbid time recent untimely celeb deaths ...,apparently farrah fawcett pass away . rip farrah quite morbid time recent untimely celeb death ...,farrah fawcett farrah morbid time death,recent untimely celeb,pass rip,farrah fawcett farrah morbid time death recent untimely celeb pass rip,16.0
0,2329112967,Thu Jun 25 10:21:54 PDT 2009,NO_QUERY,superstarnish,Ready to make up wit @ReggBstro  thinking out loud!,Ready to make up wit   thinking out loud!,ready make wit thinking loud,ready make wit think loud,wit,ready,make think,wit ready make think,5.0
0,2329113007,Thu Jun 25 10:21:54 PDT 2009,NO_QUERY,hesweeney,Chilly coffee on the deck ;-) Cats didn't show ,Chilly coffee on the deck ;-) Cats didn't show ,chilly coffee deck ) cats ' show,chilly coffee deck ) cat ' show,coffee deck cat show,chilly,,coffee deck cat show chilly,7.0
0,2329113191,Thu Jun 25 10:21:55 PDT 2009,NO_QUERY,AfiqChainsaw,"Missing you la, nyet. ","Missing you la, nyet. ",missing la nyet,miss la nyet,la nyet,,miss,la nyet miss,3.0
0,2329113218,Thu Jun 25 10:21:55 PDT 2009,NO_QUERY,LissaN20,I can't believe Farrah Fawcett passed away. Sad news ,I can't believe Farrah Fawcett passed away. Sad news ,cant believe farrah fawcett passed away sad news,can not believe farrah fawcett pass away sad news,farrah fawcett news,sad,can believe pass,farrah fawcett news sad can believe pass,9.0
0,2329113269,Thu Jun 25 10:21:55 PDT 2009,NO_QUERY,abbennett,@kurly I totally forgot and missed it , I totally forgot and missed it ,totally forgot missed,totally forget miss,,,forget miss,forget miss,3.0
